Month,Node,Strain,Score,NumNT,NumAA,DiversityScore,Infections,NumRecombsDetectedByMonth,UShERClusterSize,LnScore,DonorStrain,DonorID,DonorFitness,AcceptorStrain,AcceptorID,AcceptorFitness,RecombFitnessNormalizedByMaxParents,ParentsHD
2022-09,node_1377982,BA.2.75,21.992541430726842,82,65,102.288,14721332,75,382,3.0907033699999986,BM.2,node_1407753,22.33782656579119,BA.2.75,node_1377968,17.16165560699537,0.9845425814347969,16
2022-07,node_2065984,BA.5.2,17.678351289414337,77,59,96.9249,29650733,62,484,2.872340799999999,BA.2.75,node_1376487,14.158220366001363,BA.5.2,node_2065720,17.509816321102598,1.0096251705455428,47
2023-02,node_1309803,XBB.1,23.98421238021385,97,67,112.148,4587649,28,6,3.177395796399999,XBB.1.5.24,node_1306870,23.98500986133817,XBB.1,node_1190553,22.659211300705117,0.9999667508527648,7
2022-09,node_2156341,BA.5.1.10,16.853533363860347,76,58,102.288,14721332,75,8,2.824560329999999,BA.5.1.10,node_2156340,15.904121826470858,BQ.1.1,node_1663545,18.26224693688796,0.922861979804788,10
2022-10,node_2156342,BA.5.1.10,16.853533363860347,79,60,110.021,12795215,64,6,2.824560329999999,BE.1.1.1,node_1609460,16.853533363860347,BA.5.1.10,node_2156340,15.904121826470858,1.0,12
2023-02,node_1294290,XBB.1.5_17124,24.321441681306947,93,67,112.148,4587649,28,5,3.1913583349999994,XBB.1.5_17124,node_1201964,25.17790439065258,BQ.1.12,node_1628238,17.967779480159496,0.9659835585973708,53
2023-02,node_1294973,XBB.1.5.77,25.20245221746723,98,67,112.148,4587649,28,5,3.226941299999999,XBB.1,node_1187373,24.152961452182023,XBB.1.5.77,node_1294519,23.986313575596316,1.0434518461582023,13
2022-10,node_1461036,BA.2,18.84752225695576,84,63,110.021,12795215,64,47,2.936381459999999,BA.2,node_1460834,17.50894336820842,BA.2,node_1461028,16.599066519230078,1.076451151882634,15
2022-10,node_1189839,XBB.1,23.226534649545417,84,61,110.021,12795215,64,70,3.1452953599999995,BA.5.2,node_1947771,17.076915829294993,XBB.1,node_1033628,22.28508142065772,1.0422458958581589,33
2022-06,node_2065978,BA.5.2,15.07896008015465,74,56,100.291,17732748,81,492,2.7133003999999996,BA.2.75,node_1376487,14.158220366001363,BA.5.2,node_2065977,14.417512305234354,1.0458780794437161,27
2022-09,node_1461027,BA.2,17.205960422818816,78,58,102.288,14721332,75,98,2.845255859999999,BA.2,node_1461023,16.08813107799096,BA.2,node_1461218,15.122943988011114,1.0694816159446314,19
2022-10,node_1190529,XBB.1,22.008806308170996,90,67,110.021,12795215,64,30,3.091442659999999,XBB.1.5.11,node_1249874,24.080016460115477,XBB.1,node_1189975,20.913497418015645,0.9139863481665349,14
2022-10,node_1392554,BN.1.3,18.581577817684337,90,66,110.021,12795215,64,68,2.922170649999999,BN.1.3.6,node_1389201,18.658993778808444,BN.1.3.6,node_1388773,16.956377555140318,0.9958510109365045,10
2022-08,node_2156340,BA.5.1.10,15.904121826470858,75,56,95.1368,25713990,83,18,2.766578309999999,BA.5.1.10,node_2156326,12.907015490305962,BA.5.3,node_1749348,16.69349145126995,0.9527139288324827,12
2022-12,node_1310133,XBB,23.236590895965815,89,64,121.724,17219669,37,10,3.1457282299999987,BQ.1.1,node_1692363,18.663064868949583,XBB,node_1310131,23.61743309971996,0.9838745302190075,23
2022-09,node_1713884,BQ.1.1,18.96894806779401,77,59,102.288,14721332,75,318,2.9428033299999985,BE.1.1,node_1600322,13.59985267550666,BQ.1,node_1635015,18.96894806779401,1.0,10
2022-12,node_1849093,BA.5.2.1,19.62668205883672,78,59,121.724,17219669,37,8,2.9768899699999984,BA.2.10.1,node_1332514,15.343017737084875,BA.5.2.1,node_1849092,19.42030891905405,1.010626666169053,22
2022-12,node_1633477,BQ.1.24,19.15624534241725,76,58,121.724,17219669,37,10,2.9526287899999986,BQ.1.24,node_1633455,19.332761232150805,BN.1.3.4,node_1392401,19.845000074715834,0.9652932864849865,51
2023-02,node_1647161,BQ.1.1.63,20.73378820532602,89,63,112.148,4587649,28,5,3.0317646499999986,BA.2.3.20,node_1363530,17.338755356021085,BQ.1.1.63,node_1647155,21.293507839756543,0.9737140710378642,55
2023-01,node_1277583,XBB.1.5_17124,19.530867247174754,89,63,119.41,10270797,28,6,2.9719961498,XBB.1.5_17124,node_1277582,19.479695564762586,FT.4,node_1271787,24.04932380162621,0.8121171060058696,7
2022-12,node_1380871,BR.2,18.142790674747967,89,64,121.724,17219669,37,18,2.8982732737999983,XBF,node_1431590,21.096406944689335,BR.2,node_1380864,18.483482584481784,0.8599943451183335,17
2022-12,node_1626068,BQ.1.2.1,19.60503380406222,78,58,121.724,17219669,37,9,2.975786359999999,BA.5.2.20,node_1949558,14.348686429473686,BQ.1.2.1,node_1625717,20.972126153035273,0.9348138410480048,24
2022-11,node_1849090,BA.5.2.1,19.197590377770094,75,57,116.172,12388536,46,12,2.954784769999999,BQ.1.5,node_1628571,19.63515515579448,XBB,node_1311071,21.22120038174707,0.9046420575851337,37
2022-12,node_1880595,BA.5.2.1,14.668001943376947,80,58,121.724,17219669,37,8,2.6856683827,BF.5,node_1898059,15.1523373411599,BA.5.2.1,node_1880592,13.614515581121736,0.9680355982791314,20
2022-09,node_1461214,BA.2,17.182088243269583,77,58,102.288,14721332,75,44,2.8438674599999985,BA.2,node_1461175,16.67204225405454,BA.2,node_1461028,16.599066519230078,1.0305928920670173,16
2022-11,node_1461043,BA.2,18.249608358682167,83,63,116.172,12388536,46,15,2.9041436199999984,BY.1.1,node_1441843,17.567358686118887,BA.2,node_1461036,18.84752225695576,0.9682762598647189,17
2023-01,node_1717064,BQ.1.1.66,21.195621662608172,82,64,119.41,10270797,28,7,3.053794634999999,BQ.1.1.8,node_1643104,20.315520894660658,DN.1.1,node_1698653,21.294993859051466,0.9953335419065614,10
2023-02,node_1461048,BA.2,21.14035873949795,93,70,112.148,4587649,28,6,3.0511839499999978,DV.6,node_1426417,23.321996942529324,BQ.1.1.29,node_1672213,19.996173495020365,0.9064557718446057,51
2022-12,node_1849143,BA.5.2.1,17.398302430577623,74,56,121.724,17219669,37,19,2.8563726399999982,XCB,node_1849159,15.60315468174623,BU.1,node_1962888,17.727959322000572,0.9814046904420723,22
2022-10,node_1829764,BF.7,15.393502426053535,75,54,110.021,12795215,64,22,2.733945499999999,BF.7,node_1829657,15.393502426053535,BA.5.2,node_1992461,16.215610266911952,0.9493014553676137,19
2023-01,node_1193590,XBB.1,22.21030032773078,94,65,119.41,10270797,28,9,3.100556159999999,XBB.1,node_1193518,21.96240131143769,BN.1.3.1,node_1391112,19.437772128081768,1.011287427671399,32
2022-11,node_1461193,BA.2,14.522468473363316,77,56,116.172,12388536,46,6,2.6756969999999987,BA.2,node_1461219,15.376735109875066,XBB.1,node_1189918,20.780205189567944,0.698860686931709,33
2022-12,node_1634768,BQ.1.30,18.682040421340734,80,59,121.724,17219669,37,19,2.927562657099999,BA.5.2,node_1939630,13.615787936113868,BQ.1.30,node_1634752,18.681821336469127,1.0000117271687627,21
2022-12,node_1310135,XBB,22.08251966144636,86,61,121.724,17219669,37,5,3.094786329999999,BQ.1.1.63,node_1647161,20.73378820532602,XBB,node_1310122,21.926101139338247,1.0071338958583693,39
2022-10,node_1363155,BA.2.3.20,17.338755356021085,90,67,110.021,12795215,64,42,2.8529441899999988,BA.2.3,node_1362202,16.500416615301706,BA.2.3.20,node_1362214,17.338755356021085,1.0,21
2022-09,node_1580420,BA.5.9,17.896631387604312,75,56,102.288,14721332,75,33,2.884612504499999,BA.5.9,node_1580392,17.896631387604312,BF.38.1,node_1846532,14.871268191883367,1.0,24
2022-12,node_2065720,BA.5.2,17.509816321102598,87,64,121.724,17219669,37,7,2.862761656299999,BS.1.1,node_1365999,17.18609610797205,BA.5.2.27,node_2015960,14.84518692621445,1.0188361691390977,41
2022-09,node_1938786,BA.5.2,13.632744735316779,70,53,102.288,14721332,75,7,2.612474599999999,BA.5.2,node_1938785,13.767083647433653,XBB,node_1310108,19.943940442892146,0.683553221308148,23
2022-08,node_1460958,BA.2,18.264562371326896,80,59,95.1368,25713990,83,26,2.9049626999999987,BN.1,node_1381642,17.950514904314502,BA.5.2.20,node_1952759,14.6098403754803,1.0174951787559536,37
2022-12,node_1849763,BA.5.2.1,17.631807230917833,72,53,121.724,17219669,37,6,2.869704499999999,BQ.1.1,node_1682884,17.889649761584366,BA.5.2.1,node_1849762,13.61629857722246,0.9855870554145663,11
2022-12,node_1812205,BA.5.2.1,17.104096564621454,76,56,121.724,17219669,37,18,2.839317999999999,BF.13,node_1922208,16.355502117814012,BF.14,node_1810477,16.7745004000011,1.0196486426874647,15
2022-12,node_1820066,BF.7.18,16.16435735416703,85,57,121.724,17219669,37,10,2.7828086549999993,BQ.1.1.57,node_1666739,18.977556649653042,BF.7.18,node_1820065,15.80075280841346,0.8517617759008274,26
2023-01,node_1619873,BQ.1.13,21.029732295805662,84,62,119.41,10270797,28,5,3.0459372599999988,BQ.1.1.24,node_1646567,18.96894806779401,BQ.1.13,node_1619867,18.509476792898784,1.10863987927251,14
2022-10,node_1999812,BA.5.2,16.12309601304749,74,54,110.021,12795215,64,6,2.7802527789999996,BA.5.2,node_1947583,16.221481785973044,BA.5.2.49,node_1991916,15.51230917367834,0.9939348467529872,12
2022-10,node_1663006,BQ.1.1,19.031461725543515,75,58,110.021,12795215,64,13,2.946093489999998,BQ.1.1,node_1678183,18.96894806779401,BA.2.75,node_1377968,17.16165560699537,1.0032955785173794,27
2022-07,node_1461211,BA.2,16.973574610623437,75,55,96.9249,29650733,62,47,2.8316576999999983,BA.2,node_1461210,16.661895403744904,BQ.1.1,node_1677274,17.56074301080452,0.9665635787836644,16
2022-12,node_1944018,BA.5.2,17.321869894793252,75,54,121.724,17219669,37,5,2.8519698588999995,BA.5.2,node_1983392,16.543932197433275,BA.5.2,node_1944017,15.533766819362267,1.0470225390237438,11
2022-12,node_1814830,BA.5.2.1,15.264158085396884,77,59,121.724,17219669,37,6,2.7255074713999994,BA.5.2.1,node_1937660,13.991576995824529,BQ.1.1.72,node_1643947,19.64073311740953,0.7771684485578977,25
2022-09,node_1377970,BA.2.75,20.402798442582096,82,64,102.288,14721332,75,20,3.0156720699999986,BA.2.75,node_1377969,18.1928138007889,BN.1,node_1381642,17.950514904314502,1.1214756917754725,13
2022-07,node_2065664,BA.5.2,17.162848443578536,73,54,96.9249,29650733,62,203,2.842747073499999,BA.5.2,node_1962125,14.349097862432606,XBM,node_1905177,17.945423065547633,0.9563914085998052,16
2022-12,node_1633278,BQ.1.10.3,17.60707588203198,81,59,121.724,17219669,37,7,2.868300859999999,CQ.1,node_1734384,18.794221207417127,BQ.1.10.3,node_1633276,16.999532267478944,0.9368345560966027,27
2022-11,node_1630804,BQ.1,17.95108544357178,77,58,116.172,12388536,46,10,2.8876505834999984,BQ.1.11,node_1610064,16.695662080137975,BQ.1.8,node_1722960,18.04099743149098,0.9950162407449682,14
2022-11,node_1892117,BF.5,15.455139619801198,76,56,116.172,12388536,46,11,2.7379416094999995,BF.5,node_1884775,14.66627601420046,BA.5.2,node_1971013,14.348686429473686,1.0537875875809872,16
2022-09,node_1622516,BQ.1,16.389086073915188,74,57,102.288,14721332,75,23,2.796615629999999,BA.5,node_2068586,12.907015490305962,BQ.1,node_1609494,16.695662080137975,0.981637385522584,12
2022-11,node_1819221,BF.7.4,14.172439437971065,73,54,116.172,12388536,46,12,2.651299193999999,BA.5.2,node_2058595,13.61629857722246,BF.7.4,node_1819246,15.085320128049451,0.9394854943528187,19
2022-10,node_1960218,DB.3,19.076747785539606,83,56,110.021,12795215,64,12,2.948470199999999,BQ.1.1,node_1653100,18.96894806779401,BA.5.2.25,node_1960216,15.060855095356386,1.0056829570812427,24
2022-09,node_1749362,BA.5.3,18.700376175591447,74,59,102.288,14721332,75,14,2.9285436399999987,BA.2,node_1460960,17.332299778984826,BA.5.3,node_1749361,17.614730989416888,1.0616327996622161,25
2022-08,node_1882189,BA.5.2.1,15.866522239891648,74,54,95.1368,25713990,83,108,2.764211369999999,BA.4.6.5,node_2185424,14.60959719671109,BF.36,node_1911168,14.064820645081856,1.0860342024668221,25
2022-11,node_1823156,BF.7,15.37654452718817,74,54,116.172,12388536,46,15,2.732843265699999,BF.7,node_1836963,15.390647268520311,BA.5,node_1580526,14.928353348374573,0.9990836810768194,22
2022-08,node_2065842,BA.5.2,15.829308657371973,73,52,95.1368,25713990,83,69,2.761863199999999,BA.5.2.20,node_1950083,14.348686429473686,BF.7,node_1815508,15.394303176852937,1.0282575622632348,11
2022-12,node_1614574,BQ.1,17.65019570818026,78,61,121.724,17219669,37,6,2.870746871599999,BQ.1,node_1619538,16.695662080137975,BQ.1,node_1613914,18.686020390720607,0.9445668654490641,9
2022-11,node_1824674,BF.7.6,16.66295680028725,74,53,116.172,12388536,46,5,2.813188099999999,BA.5.1,node_2068964,15.522010284384711,BF.7.6,node_1824673,16.52943614101879,1.0080777503920488,12
2022-12,node_1974498,BA.5.2.34,17.27802276660161,79,57,121.724,17219669,37,5,2.849435333599999,BA.5.2.34,node_1974477,17.01855694311913,BF.7,node_1823463,15.393502426053535,1.0152460531377419,13
2022-12,node_1313133,XBB.2.6,22.597322820692604,96,66,121.724,17219669,37,7,3.1178314399999985,DJ.1.1.1,node_2145567,18.89921449328396,XBB.2.6,node_1313132,20.591122575993143,1.097430348311289,53
2022-11,node_1401938,BN.1.9,17.960221937149228,90,68,116.172,12388536,46,13,2.8881594200999983,BN.1.9,node_1401815,17.962298095357333,BN.1.9,node_1401937,18.2426107768661,0.9845203713892214,10
2022-11,node_1734556,BE.4.1.1,18.428292877173696,78,60,116.172,12388536,46,7,2.913887139999998,BA.5.1.2,node_2163482,13.827660913120479,BE.4.1.1,node_1734544,17.462016564659816,1.0553358948513119,19
2022-07,node_2066162,BA.5.2,18.10209178814376,80,61,96.9249,29650733,62,17,2.896027499999999,BA.5.2,node_2065984,17.678351289414337,BA.2.75,node_1377832,18.193709455058666,0.9949643217541086,11
2022-10,node_2136952,CL.1,18.893663945860062,83,62,110.021,12795215,64,14,2.938826624899999,CL.1,node_2136951,18.892970521441697,CL.1,node_2137011,18.893663945860062,1.0,9
2022-11,node_1823971,BF.7,15.932698500966966,75,54,116.172,12388536,46,10,2.7683735069999997,BF.10,node_1877017,15.803937217958024,BF.7,node_1823970,15.393502426053535,1.0081474180283778,15
2022-09,node_1947780,BA.5.2,17.745315045779456,75,58,102.288,14721332,75,13,2.8761215399999993,BA.5.2,node_1947778,17.654448653899053,XBB,node_1310115,21.350966756833902,0.8311246627790113,23
2022-11,node_1826191,BF.7,15.627385641126514,73,53,116.172,12388536,46,16,2.7490248649999995,BF.7,node_1826189,15.39745544618085,CR.1.1,node_1981121,17.52973181175349,0.8914788776545073,15
2022-12,node_1662961,BQ.1.1,19.707063662020378,83,63,121.724,17219669,37,5,2.980977132999999,BQ.1.1.1,node_1718117,20.769795252674967,BA.5.2.1,node_1873000,13.618483604727876,0.948832832595318,29
2022-09,node_2065878,BA.5.2,14.900644780884615,72,52,102.288,14721332,75,22,2.7014044858999995,BA.5.2,node_2002438,14.348686429473686,BF.7,node_1844811,14.900644780884615,1.0,11
2022-10,node_1659770,BQ.1.1,18.96894806779401,78,59,110.021,12795215,64,11,2.9428033299999985,BE.1.1.1,node_1609146,14.833763943772897,BQ.1.1,node_1646326,18.96894806779401,1.0,11
2022-09,node_1784033,BA.5.2.1,13.61629857722246,70,53,102.288,14721332,75,32,2.6112674999999994,BA.5.2.1,node_1855307,13.61629857722246,BA.5.2.1,node_1784017,13.61629857722246,1.0,6
2022-10,node_1910816,BA.5.2.1,15.409348991611072,73,53,110.021,12795215,64,11,2.734974402599999,BF.7,node_1823585,15.392563952842158,BA.5.2.1,node_1910823,13.631146662324332,1.0010904641241276,9
2022-10,node_1745593,BE.1.4,17.028983259743963,74,56,110.021,12795215,64,28,2.8349167899999985,BE.1.4,node_1745592,17.028983259743963,BA.4.6.5,node_2185852,14.889936391605632,1.0,24
2022-11,node_1628585,BQ.1.5,16.926741184645437,75,57,116.172,12388536,46,8,2.8288946899999985,BQ.1.10,node_1631998,17.9844686024013,BA.5.2,node_2017454,14.681328259711531,0.9411866182348788,23
2022-10,node_1723786,BQ.1.8,20.393609516923664,80,60,110.021,12795215,64,8,3.015221592799999,BQ.1.1,node_1682886,18.160759954276354,BQ.1.8,node_1722632,18.113399763560064,1.1229491259324496,14
2022-09,node_1694734,BQ.1.1,20.138057443859356,77,61,102.288,14721332,75,7,3.002611429999999,BQ.1.1,node_1694700,18.96894806779401,BA.2,node_1461036,18.84752225695576,1.061632799662217,24
2022-10,node_1605509,BE.1.1,15.98305411235189,77,57,110.021,12795215,64,29,2.771529042999999,BF.34,node_1927156,15.398682949460516,BE.1.1,node_1601413,13.59985267550666,1.0379494249481802,25
2022-09,node_1310252,XBB,19.50417723874546,92,68,102.288,14721332,75,22,2.9706286599999983,XBB,node_1310361,20.833959841206607,XBB,node_1310226,18.822633588610096,0.936172354530941,10
2022-09,node_1995011,BA.5.2,17.131709919095318,73,55,102.288,14721332,75,34,2.840931127499999,BA.5.2.18,node_1981095,17.1334177872879,BA.5.2,node_2050251,14.347256144783135,0.9999003194684338,8
2022-08,node_2198216,BA.4.6,17.53741326976073,75,58,95.1368,25713990,83,8,2.864336499999999,BQ.1,node_1622521,19.363503279543245,BA.4.6,node_2198214,12.698883802054231,0.905694233970993,26
2022-09,node_1800823,BA.5.2.1,15.32917928621235,71,54,102.288,14721332,75,21,2.729758154999999,BE.4,node_1735330,14.531154634805167,BA.5.2.1,node_1781633,13.619100486979798,1.054918185888391,12
2022-09,node_1980189,BA.5.2,14.348083385509009,75,54,102.288,14721332,75,13,2.663616371299999,BA.5.2.1,node_1791140,13.951136855991665,BA.5.2,node_1980185,14.348083385509009,1.0,13
2022-10,node_1874946,BF.10,16.11087000877833,75,52,110.021,12795215,64,20,2.7794941999999994,BA.5.2.1,node_1796408,13.61629857722246,BF.10,node_1874945,16.04052287341072,1.0043855886695703,11
2022-11,node_2065960,BA.5.2,14.16889118841917,72,52,116.172,12388536,46,5,2.651048799999999,BA.5.2,node_2016187,16.674741811273222,BF.7,node_1815453,15.393502426053535,0.8497217737332562,17
2022-09,node_1713374,BQ.1.1.7,19.760941896290152,77,61,102.288,14721332,75,37,2.9837073579999984,BA.5.1,node_2129015,14.585469596142058,BQ.1.1.7,node_1713371,18.96435809983682,1.0420042583176168,19
2022-10,node_1583753,BA.5,13.102191553823555,70,52,110.021,12795215,64,6,2.5727795103999984,BE.2,node_1735808,13.289961505236441,BA.5.2.1,node_1864706,12.907015490305962,0.9858712945602663,13
2022-10,node_1874932,BF.10,15.967536622244015,75,55,110.021,12795215,64,5,2.7705576999999995,BA.5.10,node_2067261,14.669502810513197,BF.10,node_1874927,16.771452750165803,0.9520663987850522,18
2022-09,node_1862464,BF.26,16.48508775774047,74,53,102.288,14721332,75,18,2.802456199999999,BF.11.3,node_1797394,15.87441192502987,BF.26,node_1862190,14.581858680919815,1.0384691940460309,12
2022-11,node_1847236,BA.5.2.1,15.368168202662256,76,59,116.172,12388536,46,8,2.7322983703999992,BA.5.2.1,node_1847235,13.978118329094125,BE.1.2,node_1742996,15.262942932772528,1.0068941665020439,14
2022-05,node_2205654,BA.2,11.844673821491776,69,51,94.8531,16213566,63,30,2.471878299999999,XBB.1,node_1183780,21.728243542340934,BA.2,node_2205653,10.958266467652225,0.5451279942812933,28
2022-06,node_2006199,BA.5.2,14.585328117773159,75,53,100.291,17732748,81,18,2.6800160999999996,BA.5,node_1583078,14.746703997222674,BA.5.2,node_2006198,14.747773172019583,0.9889851130505163,15
2022-10,node_2090281,BA.5.1,16.53396913385358,75,54,110.021,12795215,64,6,2.8054169999999994,BF.13,node_1922558,16.154147050206518,BA.5.1,node_2090165,14.325615091448602,1.0235123576915939,17
2022-09,node_2065869,BA.5.2,13.613329036579987,72,52,102.288,14721332,75,24,2.611049388999999,BA.5.2,node_1946452,14.348686429473686,BF.7.4,node_1816968,16.38146133440202,0.8310204296603995,14
2022-10,node_2131208,BA.5.1,13.140552490056834,73,53,110.021,12795215,64,8,2.575703058599999,BA.5.2,node_2066199,13.615940372520999,BA.5.1,node_2131207,13.140898188374612,0.9650859309413863,12
2022-06,node_1583078,BA.5,14.746703997222674,66,51,100.291,17732748,81,15,2.6910195999999993,BQ.1.1,node_1661838,23.575924193017006,BA.5,node_1583069,12.907015490305962,0.625498448183445,19
2022-07,node_1812200,BA.5.2.1,17.312131525579204,71,52,96.9249,29650733,62,24,2.8514074999999988,BF.13,node_1921915,16.154147050206518,BA.5.2.1,node_1812197,15.452433514969188,1.0716834179962402,9
2022-09,node_2030494,BA.5.2,15.981530344629707,78,57,102.288,14721332,75,7,2.771433702,BA.5.2,node_1975279,16.556984864831428,BA.5.2.28,node_2024969,14.749395516295808,0.9652440027638101,14
2022-10,node_1377949,BA.2.75,17.320676304917807,86,66,110.021,12795215,64,9,2.851900949999999,BA.2.75,node_1377833,18.266598252906377,BA.2.75.2,node_1440242,16.06275389141604,0.9482157578060236,16
2022-06,node_1848630,BA.5.2.1,13.616054407860743,69,51,100.291,17732748,81,199,2.611249567699999,BA.5.2.9,node_2055692,14.30747413777034,BA.2.12.1,node_1508663,9.946678735288408,0.9516742282214359,12
2022-06,node_2050836,BA.5.2,15.16338438966964,70,53,100.291,17732748,81,8,2.718883599999999,BA.5.3,node_1749278,14.751784226814387,BA.5.2,node_2006207,17.29275279238686,0.8768635376748879,16
2022-07,node_1982293,BA.5.2,14.347527349225095,74,52,96.9249,29650733,62,66,2.663577617199999,BA.5.2,node_1982281,14.347527349225095,BA.5.2.1,node_1925927,13.61629857722246,1.0,10
2022-09,node_1866469,BA.5.2.1,13.588423173619526,73,53,102.288,14721332,75,9,2.609218192999999,BA.5.2.1,node_1849279,13.582923380681569,BA.5.2.1,node_1866510,13.621811883942767,0.9975488789151025,9
2022-10,node_1809027,BF.14,17.222356787151327,77,59,110.021,12795215,64,7,2.846208352999999,BF.14,node_1808986,16.773538460309098,BA.5.1,node_2119612,13.561818755094585,1.0267575221474146,18
2022-06,node_2060799,BA.5.2,14.348686429473686,70,53,100.291,17732748,81,37,2.663658399999999,BA.5.2,node_1945704,14.348686429473686,BF.10,node_1875443,14.188619505426056,1.0,13
2022-10,node_2049905,BA.5.2,14.344256712521316,83,62,110.021,12795215,64,7,2.6633496329999993,BA.5.2,node_2003967,14.348686429473686,BA.5.2,node_2049904,14.344256712521316,0.9996912806636243,12
2022-08,node_2065830,BA.5.2,15.74511250546515,73,55,95.1368,25713990,83,7,2.7565299999999997,BA.5.2,node_1948242,15.393502426053535,BA.5.2,node_2066162,18.10209178814376,0.8697951976896753,13
2022-09,node_1710999,BQ.1.1.4,16.988885395994103,83,65,102.288,14721332,75,7,2.8325593299999987,BA.5.2.1,node_1850402,12.850907096280181,BQ.1.1.4,node_1710998,18.96894806779401,0.8956155784325378,26
2022-09,node_2060057,BA.5.2,14.348686429473686,72,53,102.288,14721332,75,16,2.663658399999999,BA.5.2.1,node_1789244,13.61629857722246,BA.5.2,node_2027559,14.348686429473686,1.0,10
2022-09,node_2054062,BA.5.2.23,16.61063498045931,77,56,102.288,14721332,75,9,2.8100431516999986,BA.5.1,node_2163193,13.382064867252716,BA.5.2.23,node_2054061,16.61093285001971,0.9999820678607824,17
2022-09,node_2067026,BA.5,13.873509910118061,70,52,102.288,14721332,75,19,2.629981259999999,BA.5.2.1,node_1780584,13.61629857722246,BE.1,node_1741048,13.350123823876677,1.0188899598108012,11
2022-07,node_2148992,BA.5.1.30,13.617223257414087,72,53,96.9249,29650733,62,63,2.6113354074999986,BA.5.1.30,node_2149631,13.615875116921549,BA.5.2.21,node_2033114,14.350107127374068,0.9489283345793328,14
2022-10,node_1812202,BA.5.2.1,15.371626577111401,72,53,110.021,12795215,64,5,2.732523379999999,BF.13,node_1922425,16.276559320687447,BA.5.2.1,node_1781430,14.329429077805,0.9444027004880645,17
2022-09,node_2186617,BA.4.6,14.149226524278008,76,53,102.288,14721332,75,7,2.649659959999999,BA.4.6,node_2190558,14.149226524278008,BA.5.2.1,node_1867722,13.61629857722246,1.0,20
2022-08,node_2067005,BA.5,14.784526099488916,71,52,95.1368,25713990,83,73,2.6935810999999994,BA.5,node_2067004,13.61629857722246,BA.5.1.7,node_2135395,14.265055852356495,1.0364155775139574,10
2022-07,node_227128,B.1.1.307,1.1185072146300772,41,23,96.9249,29650733,62,8,0.11199495219999997,B.1,node_3557742,1.120075280746039,B.1.1.307,node_227123,1.0750471309900484,0.9986000350664668,20
2022-10,node_2192015,BA.4.6,14.81277375389224,72,51,110.021,12795215,64,7,2.6954898999999988,XBE,node_2064210,15.609517119497081,BA.4.6,node_2188812,14.144632945498799,0.9489578467094495,20
2022-10,node_1939578,BA.5.2,12.747356286168506,76,56,110.021,12795215,64,5,2.545323899999999,BA.5.2,node_1944736,12.907015490305962,BA.5.2,node_1939576,13.61629857722246,0.9361836635612901,6
2022-08,node_2005193,BA.5.2,14.986955658585325,76,55,95.1368,25713990,83,8,2.7071802,BA.5.2,node_2005495,14.986955658585325,BA.5.2,node_2042509,16.024669843423172,0.9352427104597263,15
